s,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m
Time,"Salon_T_upper","Salon_T_lower","Salon_O2_pct","Salon_CO_pct","Salon_CO2_pct","Salon_visibility_m","Pasillo_T_upper","Pasillo_T_lower","Pasillo_O2_pct","Pasillo_CO_pct","Pasillo_CO2_pct","Pasillo_visibility_m","Dormitorio1_T_upper","Dormitorio1_T_lower","Dormitorio1_O2_pct","Dormitorio1_CO_pct","Dormitorio1_CO2_pct","Dormitorio1_visibility_m","Dormitorio2_T_upper","Dormitorio2_T_lower","Dormitorio2_O2_pct","Dormitorio2_CO_pct","Dormitorio2_CO2_pct","Dormitorio2_visibility_m","Cocina_T_upper","Cocina_T_lower","Cocina_O2_pct","Cocina_CO_pct","Cocina_CO2_pct","Cocina_visibility_m","Bano_T_upper","Bano_T_lower","Bano_O2_pct","Bano_CO_pct","Bano_CO2_pct","Bano_visibility_m"
 1.7302872E+002, 2.7336803E+002, 2.5215184E+002, 1.0107858E+001, 6.4545010E-002, 5.5200455E+000, 1.4674702E-001, 2.3963721E+002, 7.8869942E+001, 1.1053006E+001, 5.9028047E-002, 5.0515895E+000, 1.4681418E-001, 1.2468388E+002, 8.3448139E+001, 1.5311805E+001, 3.3155329E-002, 2.8543637E+000, 2.0118035E-001, 1.2006662E+002, 7.7629357E+001, 1.5066402E+001, 3.4649871E-002, 2.9812879E+000, 1.9365601E-001, 1.0380506E+002, 7.4089940E+001, 1.5547106E+001, 3.1722307E-002, 2.7326640E+000, 2.0456508E-001, 1.1542024E+002, 7.6394873E+001, 1.3987218E+001, 4.1222280E-002, 3.5394510E+000, 1.6288283E-001
 1.7404451E+002, 2.6623568E+002, 2.5460269E+002, 1.0059692E+001, 6.4705716E-002, 5.5336530E+000, 1.4632831E-001, 2.2390436E+002, 7.9089298E+001, 1.2035279E+001, 5.3082981E-002, 4.5467151E+000, 1.5778024E-001, 1.2661088E+002, 8.5486712E+001, 1.5196830E+001, 3.3855542E-002, 2.9138294E+000, 1.9767843E-001, 1.1934582E+002, 7.8652974E+001, 1.4930944E+001, 3.5474831E-002, 3.0513478E+000, 1.9032431E-001, 1.0442034E+002, 7.4824428E+001, 1.5480774E+001, 3.2126278E-002, 2.7669713E+000, 2.0198209E-001, 1.1874301E+002, 7.4822838E+001, 1.3916815E+001, 4.1651044E-002, 3.5758639E+000, 1.6133308E-001
 1.7501601E+002, 2.5767232E+002, 2.5506078E+002, 1.0022777E+001, 6.4828572E-002, 5.5440554E+000, 1.4605679E-001, 2.3243490E+002, 7.7526664E+001, 1.1857270E+001, 5.4159114E-002, 4.6381034E+000, 1.5611798E-001, 1.3244559E+002, 8.5684479E+001, 1.4816569E+001, 3.6171394E-002, 3.1105035E+000, 1.8743408E-001, 1.1884709E+002, 7.9525243E+001, 1.4803167E+001, 3.6253015E-002, 3.1174352E+000, 1.8724124E-001, 1.0467647E+002, 7.5865348E+001, 1.5314341E+001, 3.3139880E-002, 2.8530517E+000, 1.9612631E-001, 1.1656416E+002, 7.4841589E+001, 1.3873590E+001, 4.1914294E-002, 3.5982204E+000, 1.6033452E-001
 1.7600954E+002, 2.5620535E+002, 2.5231276E+002, 9.9394697E+000, 6.5233463E-002, 5.5784095E+000, 1.4360437E-001, 2.3402458E+002, 7.7550858E+001, 1.0963756E+001, 5.9540175E-002, 5.0950724E+000, 1.4586392E-001, 1.2904189E+002, 8.5243316E+001, 1.4668902E+001, 3.7070714E-002, 3.1868785E+000, 1.8377634E-001, 1.1831942E+002, 7.9261913E+001, 1.4718843E+001, 3.6766564E-002, 3.1610485E+000, 1.8501647E-001, 1.0490441E+002, 7.6620163E+001, 1.5179016E+001, 3.3964035E-002, 2.9230432E+000, 1.9159385E-001, 1.1858520E+002, 7.6800854E+001, 1.3793807E+001, 4.2400186E-002, 3.6394849E+000, 1.5852584E-001
 1.7703102E+002, 2.5670804E+002, 2.7708691E+002, 1.0039453E+001, 6.4654483E-002, 5.5292487E+000, 1.4242000E-001, 2.3178529E+002, 7.9488692E+001, 1.1531628E+001, 5.6138899E-002, 4.8062359E+000, 1.5200356E-001, 1.2962927E+002, 8.4566422E+001, 1.4617518E+001, 3.7383648E-002, 3.2134545E+000, 1.8218878E-001, 1.1840597E+002, 7.7698140E+001, 1.4675513E+001, 3.7030451E-002, 3.1834591E+000, 1.8437164E-001, 1.0601842E+002, 7.6704041E+001, 1.5089447E+001, 3.4509523E-002, 2.9693689E+000, 1.8945678E-001, 1.1607781E+002, 7.9305938E+001, 1.3673976E+001, 4.3129975E-002, 3.7014624E+000, 1.5605724E-001
 1.7801287E+002, 2.5431145E+002, 2.6571462E+002, 1.0104957E+001, 6.4329276E-002, 5.5016529E+000, 1.4499065E-001, 2.1972583E+002, 7.6888346E+001, 1.2007214E+001, 5.3236129E-002, 4.5597157E+000, 1.5484716E-001, 1.2805102E+002, 8.3784881E+001, 1.4442012E+001, 3.8452510E-002, 3.3042278E+000, 1.7726908E-001, 1.1838693E+002, 7.6585013E+001, 1.4647530E+001, 3.7200868E-002, 3.1979319E+000, 1.8351865E-001, 1.0776764E+002, 7.6185623E+001, 1.5039333E+001, 3.4814724E-002, 2.9952881E+000, 1.8813037E-001, 1.1504079E+002, 7.9658848E+001, 1.3626167E+001, 4.3421137E-002, 3.7261894E+000, 1.5523622E-001
 1.7903361E+002, 2.5292015E+002, 2.6494697E+002, 1.0107503E+001, 6.4279746E-002, 5.4974362E+000, 1.4453585E-001, 2.1790473E+002, 7.6099429E+001, 1.2005734E+001, 5.3238342E-002, 4.5599016E+000, 1.5347308E-001, 1.2238324E+002, 8.1025279E+001, 1.4118260E+001, 4.0424214E-002, 3.4716751E+000, 1.6871948E-001, 1.1765459E+002, 7.7228660E+001, 1.4598516E+001, 3.7499375E-002, 3.2232826E+000, 1.8235851E-001, 1.0980143E+002, 7.5420288E+001, 1.5108672E+001, 3.4392441E-002, 2.9594256E+000, 1.9062240E-001, 1.1433557E+002, 7.7037244E+001, 1.3586232E+001, 4.3664352E-002, 3.7468445E+000, 1.5489100E-001
 1.8002568E+002, 2.4909417E+002, 2.5430237E+002, 1.0059532E+001, 6.4504526E-002, 5.5165051E+000, 1.4351951E-001, 2.1601189E+002, 7.8497276E+001, 1.1088549E+001, 5.8724205E-002, 5.0257590E+000, 1.4472757E-001, 1.2234104E+002, 7.9360760E+001, 1.4056923E+001, 4.0797764E-002, 3.5033990E+000, 1.6687394E-001, 1.1745571E+002, 7.8645458E+001, 1.4569168E+001, 3.7678107E-002, 3.2384615E+000, 1.8159202E-001, 1.0943460E+002, 7.4673755E+001, 1.5108434E+001, 3.4393890E-002, 2.9595487E+000, 1.9073908E-001, 1.1401106E+002, 7.4034218E+001, 1.3526977E+001, 4.4025226E-002, 3.7774917E+000, 1.5408573E-001
 1.8100670E+002, 2.4901738E+002, 2.5704137E+002, 1.0051176E+001, 6.4455697E-002, 5.5123278E+000, 1.4417393E-001, 2.2352054E+002, 7.9599628E+001, 1.0765120E+001, 6.0596951E-002, 5.1847726E+000, 1.4131133E-001, 1.2834748E+002, 8.0568027E+001, 1.3909975E+001, 4.1692699E-002, 3.5794015E+000, 1.6371499E-001, 1.1762441E+002, 7.8762788E+001, 1.4531619E+001, 3.7906788E-002, 3.2578822E+000, 1.8038832E-001, 1.0869511E+002, 7.4427199E+001, 1.5044196E+001, 3.4785107E-002, 2.9927729E+000, 1.8866609E-001, 1.1483153E+002, 7.3384380E+001, 1.3447368E+001, 4.4510054E-002, 3.8186659E+000, 1.5224140E-001
 1.8200011E+002, 2.5235539E+002, 2.5088233E+002, 1.0167210E+001, 6.3977959E-002, 5.4718258E+000, 1.4509528E-001, 2.1872465E+002, 7.9491604E+001, 1.0819680E+001, 6.0293930E-002, 5.1590475E+000, 1.4133876E-001, 1.2323746E+002, 8.2480995E+001, 1.3673150E+001, 4.3135003E-002, 3.7018894E+000, 1.5829859E-001, 1.1899845E+002, 7.7093321E+001, 1.4432501E+001, 3.8510434E-002, 3.3091470E+000, 1.7742435E-001, 1.0940947E+002, 7.4554402E+001, 1.5095298E+001, 3.4473889E-002, 2.9663426E+000, 1.9033774E-001, 1.1521048E+002, 7.5052313E+001, 1.3366550E+001, 4.5002249E-002, 3.8604656E+000, 1.5014338E-001
 1.8302991E+002, 2.4941655E+002, 2.4035519E+002, 1.0247268E+001, 6.3460632E-002, 5.4278826E+000, 1.4447425E-001, 2.1402077E+002, 8.0094200E+001, 1.0820816E+001, 6.0342867E-002, 5.1632205E+000, 1.4439732E-001, 1.2363660E+002, 8.4775923E+001, 1.3633164E+001, 4.3378525E-002, 3.7225705E+000, 1.5707835E-001, 1.1941869E+002, 7.6038112E+001, 1.4245255E+001, 3.9650792E-002, 3.4059921E+000, 1.7246825E-001, 1.0911516E+002, 7.5017337E+001, 1.5089085E+001, 3.4511727E-002, 2.9695560E+000, 1.9004127E-001, 1.1527638E+002, 7.6872201E+001, 1.3313066E+001, 4.5327974E-002, 3.8881279E+000, 1.4883981E-001
 1.8401204E+002, 2.4281921E+002, 2.5608316E+002, 1.0188385E+001, 6.3705438E-002, 5.4486380E+000, 1.4363339E-001, 2.2083405E+002, 8.0104840E+001, 1.1029781E+001, 5.9149222E-002, 5.0618741E+000, 1.4695811E-001, 1.2805047E+002, 8.6042964E+001, 1.3739589E+001, 4.2730382E-002, 3.6675269E+000, 1.5897826E-001, 1.1903648E+002, 7.7672351E+001, 1.4153912E+001, 4.0207083E-002, 3.4532353E+000, 1.7038855E-001, 1.0917763E+002, 7.5733237E+001, 1.4807046E+001, 3.6229394E-002, 3.1154293E+000, 1.8136417E-001, 1.1502578E+002, 7.7608778E+001, 1.3260827E+001, 4.5646123E-002, 3.9151467E+000, 1.4803695E-001
 1.8503671E+002, 2.4660102E+002, 2.3588339E+002, 9.9170295E+000, 6.4546416E-002, 5.5198101E+000, 1.4766914E-001, 2.2350023E+002, 7.9679310E+001, 1.0876950E+001, 6.0062600E-002, 5.1394377E+000, 1.4532152E-001, 1.2931615E+002, 8.5384876E+001, 1.3795337E+001, 4.2390869E-002, 3.6386937E+000, 1.5970959E-001, 1.1865082E+002, 8.0195098E+001, 1.4090879E+001, 4.0590966E-002, 3.4858365E+000, 1.6879751E-001, 1.0859257E+002, 7.6394148E+001, 1.4442996E+001, 3.8446517E-002, 3.3037188E+000, 1.7146486E-001, 1.1522025E+002, 7.7337488E+001, 1.3226921E+001, 4.5852614E-002, 3.9326830E+000, 1.4737421E-001
 1.8600512E+002, 2.6680038E+002, 2.2254213E+002, 9.9602862E+000, 6.4426258E-002, 5.5096495E+000, 1.4601556E-001, 2.2239435E+002, 7.8858411E+001, 1.1274095E+001, 5.7708658E-002, 4.9395485E+000, 1.4643547E-001, 1.2388156E+002, 8.4272265E+001, 1.3799452E+001, 4.2365805E-002, 3.6365651E+000, 1.5945626E-001, 1.1775722E+002, 8.1975542E+001, 1.4041309E+001, 4.0892859E-002, 3.5114749E+000, 1.6744363E-001, 1.0769505E+002, 7.6791944E+001, 1.4345090E+001, 3.9042780E-002, 3.3543566E+000, 1.6945328E-001, 1.1546949E+002, 7.6834655E+001, 1.3211134E+001, 4.5948757E-002, 3.9408480E+000, 1.4691711E-001
 1.8703606E+002, 2.6529381E+002, 2.1477875E+002, 9.9375057E+000, 6.4373167E-002, 5.5050821E+000, 1.4473895E-001, 2.0743453E+002, 7.8870039E+001, 1.1803655E+001, 5.4515413E-002, 4.6683713E+000, 1.5065388E-001, 1.2719119E+002, 8.4991804E+001, 1.3795007E+001, 4.2392875E-002, 3.6388640E+000, 1.5953029E-001, 1.1756577E+002, 8.2715777E+001, 1.4031233E+001, 4.0954222E-002, 3.5166861E+000, 1.6719143E-001, 1.0765889E+002, 7.6928325E+001, 1.4322468E+001, 3.9180551E-002, 3.3660568E+000, 1.6919881E-001, 1.1882502E+002, 7.6814118E+001, 1.3179245E+001, 4.6142967E-002, 3.9573412E+000, 1.4628178E-001
 1.8801234E+002, 2.4551843E+002, 2.0912088E+002, 9.9946948E+000, 6.4219882E-002, 5.4921239E+000, 1.4325642E-001, 2.1441131E+002, 7.9799017E+001, 1.1664358E+001, 5.5348587E-002, 4.7391241E+000, 1.4889165E-001, 1.2703419E+002, 8.7133413E+001, 1.3723205E+001, 4.2830161E-002, 3.6760006E+000, 1.5892616E-001, 1.1855394E+002, 8.2646027E+001, 1.4010971E+001, 4.1077623E-002, 3.5271660E+000, 1.6663472E-001, 1.0855848E+002, 7.7003580E+001, 1.4293375E+001, 3.9357731E-002, 3.3811038E+000, 1.6863935E-001, 1.2328342E+002, 7.7527493E+001, 1.3141267E+001, 4.6374259E-002, 3.9769838E+000, 1.4580322E-001
 1.8900909E+002, 2.2925310E+002, 2.1638049E+002, 1.0049026E+001, 6.4073665E-002, 5.4797629E+000, 1.4159775E-001, 2.1387233E+002, 8.0873320E+001, 1.1188597E+001, 5.8222996E-002, 4.9832268E+000, 1.4302339E-001, 1.2365745E+002, 8.7727564E+001, 1.3490061E+001, 4.4250046E-002, 3.7965846E+000, 1.5547639E-001, 1.1948915E+002, 8.2169925E+001, 1.3915125E+001, 4.1661339E-002, 3.5767382E+000, 1.6476612E-001, 1.0808669E+002, 7.7090175E+001, 1.4226681E+001, 3.9763909E-002, 3.4155986E+000, 1.6705927E-001, 1.2057161E+002, 7.8033583E+001, 1.3066415E+001, 4.6830119E-002, 4.0156978E+000, 1.4513178E-001
 1.9004074E+002, 2.2797741E+002, 2.2602473E+002, 1.0086979E+001, 6.3937133E-002, 5.4681968E+000, 1.4057595E-001, 2.1210992E+002, 8.0937846E+001, 1.1149201E+001, 5.8430615E-002, 5.0008490E+000, 1.4268017E-001, 1.2761736E+002, 8.6945082E+001, 1.3368363E+001, 4.4991209E-002, 3.8595280E+000, 1.5314930E-001, 1.1943813E+002, 8.1422242E+001, 1.3791705E+001, 4.2412988E-002, 3.6405721E+000, 1.6248625E-001, 1.0816609E+002, 7.6936708E+001, 1.4224824E+001, 3.9775221E-002, 3.4165593E+000, 1.6663537E-001, 1.1596599E+002, 7.7903433E+001, 1.2925947E+001, 4.7685597E-002, 4.0883494E+000, 1.4265383E-001
 1.9102597E+002, 2.2563902E+002, 2.3789045E+002, 1.0128734E+001, 6.3557825E-002, 5.4359458E+000, 1.3976632E-001, 2.0943266E+002, 8.2122677E+001, 1.1542272E+001, 5.6062034E-002, 4.7997045E+000, 1.4695622E-001, 1.2649972E+002, 8.5447479E+001, 1.3484348E+001, 4.4284838E-002, 3.7995393E+000, 1.5394870E-001, 1.1951767E+002, 8.0399178E+001, 1.3753953E+001, 4.2642900E-002, 3.6600974E+000, 1.6160749E-001, 1.0724617E+002, 7.6216878E+001, 1.4247538E+001, 3.9636886E-002, 3.4048111E+000, 1.6776077E-001, 1.1466596E+002, 7.7693215E+001, 1.2775263E+001, 4.8603287E-002, 4.1662844E+000, 1.4029903E-001
 1.9200429E+002, 2.2302975E+002, 2.4072783E+002, 1.0154812E+001, 6.2892387E-002, 5.3792785E+000, 1.4177404E-001, 2.0416580E+002, 8.3694392E+001, 1.0616255E+001, 6.1127739E-002, 5.2297350E+000, 1.3832364E-001, 1.2353744E+002, 8.4683823E+001, 1.3500796E+001, 4.4184670E-002, 3.7910325E+000, 1.5331553E-001, 1.2002285E+002, 7.9961755E+001, 1.3703058E+001, 4.2952862E-002, 3.6864210E+000, 1.6033781E-001, 1.0679871E+002, 7.5364714E+001, 1.4269471E+001, 3.9503311E-002, 3.3934672E+000, 1.6876524E-001, 1.1390194E+002, 7.7761136E+001, 1.2651914E+001, 4.9354499E-002, 4.2300812E+000, 1.3857647E-001
 1.9302432E+002, 2.1830917E+002, 2.6963737E+002, 1.0093510E+001, 6.2660752E-002, 5.3594219E+000, 1.4305462E-001, 2.1139988E+002, 8.1552802E+001, 1.0591472E+001, 6.1224556E-002, 5.2379407E+000, 1.3586777E-001, 1.2268830E+002, 8.5257714E+001, 1.3453306E+001, 4.4473892E-002, 3.8155948E+000, 1.5282388E-001, 1.2014634E+002, 8.0327090E+001, 1.3635670E+001, 4.3363267E-002, 3.7212747E+000, 1.5890521E-001, 1.0742914E+002, 7.4918169E+001, 1.4254059E+001, 3.9597176E-002, 3.4014388E+000, 1.6839188E-001, 1.1472690E+002, 7.7878197E+001, 1.2563425E+001, 4.9893412E-002, 4.2758485E+000, 1.3655316E-001
 1.9402836E+002, 2.1811222E+002, 2.3815890E+002, 9.9315363E+000, 6.2412917E-002, 5.3379971E+000, 1.4555444E-001, 2.0450600E+002, 8.1487235E+001, 1.0691540E+001, 6.0720272E-002, 5.1951464E+000, 1.3918203E-001, 1.2277446E+002, 8.5571133E+001, 1.3319752E+001, 4.5287255E-002, 3.8846698E+000, 1.5162014E-001, 1.1927392E+002, 8.0841323E+001, 1.3572302E+001, 4.3749188E-002, 3.7540492E+000, 1.5732857E-001, 1.0772661E+002, 7.4818753E+001, 1.4198827E+001, 3.9933548E-002, 3.4300052E+000, 1.6692273E-001, 1.1528115E+002, 7.7790810E+001, 1.2498298E+001, 5.0290046E-002, 4.3095327E+000, 1.3508276E-001
 1.9502975E+002, 2.2872919E+002, 2.0999301E+002, 9.9493463E+000, 6.2328086E-002, 5.3308000E+000, 1.4288570E-001, 2.0813421E+002, 8.1113446E+001, 1.0988153E+001, 5.9315724E-002, 5.0759877E+000, 1.4538923E-001, 1.2362283E+002, 8.5358307E+001, 1.3195682E+001, 4.6042865E-002, 3.9488401E+000, 1.5062296E-001, 1.1883291E+002, 8.0848435E+001, 1.3543091E+001, 4.3927089E-002, 3.7691574E+000, 1.5655711E-001, 1.0782780E+002, 7.4854862E+001, 1.3991549E+001, 4.1195903E-002, 3.5372110E+000, 1.6206791E-001, 1.1381727E+002, 7.7753090E+001, 1.2512254E+001, 5.0205056E-002, 4.3023149E+000, 1.3542193E-001
 1.9602518E+002, 2.2640708E+002, 2.1643952E+002, 9.8018502E+000, 6.1482161E-002, 5.2584265E+000, 1.4091895E-001, 2.0742567E+002, 7.9492858E+001, 1.1319307E+001, 5.7391938E-002, 4.9126383E+000, 1.4662165E-001, 1.2331339E+002, 8.5843134E+001, 1.3092090E+001, 4.6673755E-002, 4.0024186E+000, 1.4879043E-001, 1.1789251E+002, 8.0749571E+001, 1.3498759E+001, 4.4197076E-002, 3.7920861E+000, 1.5570328E-001, 1.0988136E+002, 7.5273754E+001, 1.3783021E+001, 4.2465874E-002, 3.6450635E+000, 1.5735950E-001, 1.1242877E+002, 7.7712402E+001, 1.2516381E+001, 5.0179916E-002, 4.3001800E+000, 1.3585585E-001
 1.9702065E+002, 2.2975898E+002, 1.9379701E+002, 9.9022473E+000, 6.1771072E-002, 5.2832376E+000, 1.4070788E-001, 2.0215607E+002, 7.8810107E+001, 1.0980560E+001, 5.9316354E-002, 5.0760273E+000, 1.4315720E-001, 1.2375663E+002, 8.5977980E+001, 1.3119474E+001, 4.6506984E-002, 3.9882555E+000, 1.4859704E-001, 1.1744165E+002, 8.0837880E+001, 1.3472025E+001, 4.4359887E-002, 3.8059129E+000, 1.5463101E-001, 1.0938364E+002, 7.6017300E+001, 1.3593897E+001, 4.3617668E-002, 3.7428798E+000, 1.5356965E-001, 1.1392604E+002, 7.8450504E+001, 1.2470368E+001, 5.0460145E-002, 4.3239785E+000, 1.3504622E-001
 1.9800076E+002, 2.2343548E+002, 1.9102328E+002, 9.9503512E+000, 6.2027883E-002, 5.3052154E+000, 1.4049009E-001, 2.0160192E+002, 7.8881704E+001, 1.1031458E+001, 5.9018486E-002, 5.0507346E+000, 1.4234451E-001, 1.2172767E+002, 8.4737079E+001, 1.3136474E+001, 4.6403453E-002, 3.9794631E+000, 1.4800903E-001, 1.1721472E+002, 8.1064513E+001, 1.3422755E+001, 4.4659951E-002, 3.8313959E+000, 1.5347286E-001, 1.0948458E+002, 7.6906802E+001, 1.3502797E+001, 4.4172481E-002, 3.7899974E+000, 1.5212982E-001, 1.1804351E+002, 8.0105291E+001, 1.2431119E+001, 5.0699179E-002, 4.3442785E+000, 1.3435718E-001
 1.9901729E+002, 2.1065499E+002, 1.9861425E+002, 1.0029718E+001, 6.1889187E-002, 5.2935420E+000, 1.3736778E-001, 2.0301640E+002, 7.9806393E+001, 1.1086318E+001, 5.8827685E-002, 5.0345745E+000, 1.4183201E-001, 1.2119353E+002, 8.3498849E+001, 1.2937032E+001, 4.7618083E-002, 4.0826158E+000, 1.4371893E-001, 1.1801683E+002, 8.1632670E+001, 1.3240797E+001, 4.5768104E-002, 3.9255060E+000, 1.5070499E-001, 1.1131559E+002, 7.7477640E+001, 1.3526773E+001, 4.4026467E-002, 3.7775971E+000, 1.5266797E-001, 1.2281360E+002, 8.1495595E+001, 1.2411456E+001, 5.0818931E-002, 4.3544484E+000, 1.3393401E-001
 2.0004238E+002, 2.0705042E+002, 1.9475503E+002, 1.0014169E+001, 6.1870697E-002, 5.2919371E+000, 1.3800743E-001, 1.9726721E+002, 8.3425180E+001, 1.1321231E+001, 5.7451223E-002, 4.9176948E+000, 1.3988892E-001, 1.2366593E+002, 8.3020989E+001, 1.2794755E+001, 4.8484573E-002, 4.1562026E+000, 1.4079209E-001, 1.2017578E+002, 8.2430453E+001, 1.3044507E+001, 4.6963546E-002, 4.0270291E+000, 1.4722044E-001, 1.1017882E+002, 7.7304414E+001, 1.3598826E+001, 4.3587648E-002, 3.7403304E+000, 1.5334280E-001, 1.1577159E+002, 8.1541293E+001, 1.2381453E+001, 5.1001654E-002, 4.3699662E+000, 1.3328055E-001
 2.0105083E+002, 2.0219707E+002, 1.9342510E+002, 1.0121356E+001, 6.2124713E-002, 5.3137866E+000, 1.3752339E-001, 1.9142413E+002, 8.5234637E+001, 1.1641835E+001, 5.5493969E-002, 4.7514732E+000, 1.4197908E-001, 1.2006174E+002, 8.3339195E+001, 1.2730153E+001, 4.8878014E-002, 4.1896157E+000, 1.3942719E-001, 1.2134572E+002, 8.2797965E+001, 1.3006863E+001, 4.7192802E-002, 4.0464987E+000, 1.4661809E-001, 1.1438421E+002, 7.6519684E+001, 1.3606215E+001, 4.3542652E-002, 3.7365091E+000, 1.5358164E-001, 1.1260812E+002, 7.9962195E+001, 1.2306422E+001, 5.1458601E-002, 4.4087725E+000, 1.3209847E-001
 2.0203043E+002, 2.0043847E+002, 1.8815631E+002, 1.0120104E+001, 6.2267237E-002, 5.3259318E+000, 1.3649964E-001, 1.8509692E+002, 8.5371643E+001, 1.0852870E+001, 5.9854634E-002, 5.1216677E+000, 1.3625978E-001, 1.1994754E+002, 8.4225177E+001, 1.2803939E+001, 4.8428641E-002, 4.1514526E+000, 1.4090355E-001, 1.2159499E+002, 8.2125762E+001, 1.3060653E+001, 4.6865213E-002, 4.0186781E+000, 1.4782722E-001, 1.1706537E+002, 7.5758300E+001, 1.3545247E+001, 4.3913955E-002, 3.7680420E+000, 1.5312167E-001, 1.1566256E+002, 7.7389868E+001, 1.2258464E+001, 5.1750675E-002, 4.4335770E+000, 1.3144151E-001
 2.0303796E+002, 1.9790823E+002, 1.8766972E+002, 1.0107111E+001, 6.2287320E-002, 5.3276193E+000, 1.3606484E-001, 1.9138990E+002, 8.5792106E+001, 1.0717540E+001, 6.0578877E-002, 5.1831436E+000, 1.3696717E-001, 1.2291506E+002, 8.5113937E+001, 1.2879653E+001, 4.7967533E-002, 4.1122929E+000, 1.4330930E-001, 1.2254722E+002, 8.0997452E+001, 1.3090626E+001, 4.6682669E-002, 4.0031756E+000, 1.4823707E-001, 1.1782779E+002, 7.6198899E+001, 1.3436123E+001, 4.4578537E-002, 3.8244818E+000, 1.5179327E-001, 1.2092739E+002, 7.6474320E+001, 1.2252774E+001, 5.1785330E-002, 4.4365200E+000, 1.3142962E-001
 2.0402169E+002, 1.9462805E+002, 1.8401735E+002, 1.0103715E+001, 6.2342909E-002, 5.3323508E+000, 1.3540719E-001, 1.9486527E+002, 8.5462616E+001, 1.0976813E+001, 5.9300739E-002, 5.0746895E+000, 1.4041007E-001, 1.2130800E+002, 8.4774754E+001, 1.2882274E+001, 4.7951573E-002, 4.1109375E+000, 1.4410861E-001, 1.2259504E+002, 8.0550863E+001, 1.2991059E+001, 4.7289051E-002, 4.0546727E+000, 1.4649374E-001, 1.1915139E+002, 7.7556081E+001, 1.3321426E+001, 4.5277064E-002, 3.8838043E+000, 1.5005002E-001, 1.1997013E+002, 7.7437079E+001, 1.2244762E+001, 5.1834123E-002, 4.4406638E+000, 1.3176418E-001
 2.0500800E+002, 1.8975052E+002, 1.8146504E+002, 1.0090374E+001, 6.2388127E-002, 5.3361800E+000, 1.3464417E-001, 1.9007168E+002, 8.2312237E+001, 1.1207190E+001, 5.8103435E-002, 4.9730711E+000, 1.4055060E-001, 1.2057525E+002, 8.3438090E+001, 1.2806655E+001, 4.8412101E-002, 4.1500479E+000, 1.4222763E-001, 1.2202447E+002, 8.0663393E+001, 1.2733992E+001, 4.8854633E-002, 4.1876300E+000, 1.4318618E-001, 1.1899615E+002, 7.8450862E+001, 1.3249557E+001, 4.5714756E-002, 3.9209754E+000, 1.4943634E-001, 1.1571535E+002, 7.8363602E+001, 1.2183838E+001, 5.2205162E-002, 4.4721743E+000, 1.3136783E-001
 2.0606091E+002, 1.9211354E+002, 1.7305223E+002, 1.0084195E+001, 6.2135357E-002, 5.3146246E+000, 1.3493675E-001, 1.9629417E+002, 8.2105549E+001, 1.1352135E+001, 5.7206654E-002, 4.8969075E+000, 1.4080565E-001, 1.1819515E+002, 8.2775965E+001, 1.2835031E+001, 4.8239288E-002, 4.1353717E+000, 1.4163354E-001, 1.1908279E+002, 8.1093302E+001, 1.2559726E+001, 4.9915942E-002, 4.2777619E+000, 1.4062343E-001, 1.1748294E+002, 7.8259516E+001, 1.3112809E+001, 4.6547575E-002, 3.9917027E+000, 1.4776006E-001, 1.1277163E+002, 7.8540280E+001, 1.1981720E+001, 5.3436089E-002, 4.5767111E+000, 1.2828244E-001
 2.0703098E+002, 1.8860458E+002, 1.7447507E+002, 1.0008089E+001, 6.1886331E-002, 5.2932583E+000, 1.3515903E-001, 1.9727454E+002, 8.4538087E+001, 1.1189471E+001, 5.8192379E-002, 4.9806189E+000, 1.4096233E-001, 1.1854988E+002, 8.3315156E+001, 1.2795186E+001, 4.8481948E-002, 4.1559797E+000, 1.4013084E-001, 1.1805662E+002, 8.1635718E+001, 1.2549349E+001, 4.9979137E-002, 4.2831288E+000, 1.3978029E-001, 1.1544106E+002, 7.7904256E+001, 1.2950456E+001, 4.7536333E-002, 4.0756732E+000, 1.4478161E-001, 1.1161054E+002, 7.8825633E+001, 1.1951687E+001, 5.3618994E-002, 4.5922443E+000, 1.2677357E-001
 2.0803014E+002, 1.8572925E+002, 1.7523879E+002, 9.9928706E+000, 6.1897660E-002, 5.2941955E+000, 1.3483564E-001, 1.9940851E+002, 8.6997611E+001, 1.1195258E+001, 5.8143424E-002, 4.9764572E+000, 1.4076471E-001, 1.2004910E+002, 8.4069671E+001, 1.2645792E+001, 4.9391784E-002, 4.2332477E+000, 1.3783737E-001, 1.1911002E+002, 8.2201460E+001, 1.2657888E+001, 4.9318120E-002, 4.2269918E+000, 1.4041542E-001, 1.1519759E+002, 7.8110216E+001, 1.2885596E+001, 4.7931337E-002, 4.1092189E+000, 1.4291538E-001, 1.1123842E+002, 7.9440190E+001, 1.1972306E+001, 5.3493406E-002, 4.5815787E+000, 1.2669608E-001
