time_s,room_id,room_name,hrr_kw,temp_upper_c,temp_lower_c,temp_at_0_9m_c,smoke_kg,visibility_m,smoke_layer_m,hot_layer_m,layer_150c_m,overpressure_pa,o2,o2_upper,co_ppm,co_upper_ppm,co2_ppm,hcn_ppm,hcl_ppm,acrolein_ppm,formaldehyde_ppm,fec_irritant,fed,svv_worst_pct,flashover_triggered,flashover_time_s,floor_heat_flux_kw_m2,flashover_q_thomas_kw,flashover_q_mqh_kw,fuel_remaining_MJ,ventilation_response_factor,pyrolysis_kw,burned_hrr_kw,unburned_generation_kw,retained_unburned_MJ,unburned_gas_vol_frac,steam_kg,flame_hrr_target_kw,smolder_hrr_target_kw,pool_release_hrr_target_kw,o2_hrr_factor,fire_smoldering,backdraft_triggered,bud_e_fire_kj,bud_q_rad_kj,bud_q_to_lower_kj,bud_q_to_ambient_kj,bud_q_wall_abs_kj,bud_q_wall_emit_kj,bud_de_upper_kj,bud_q_residual_kj,bud_chi_rad,bud_q_fire_rad_kj
232.0,1,Pasillo,0.00,378.64,254.41,305.90,0.0861,0.06,1.009,0.932,0.157,0.000,0.20408,0.20793,109,397,9117,9.32,0.00,0.0000,0.0000,0.0000,1.4363,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232.0,2,Dormitorio1,0.00,175.08,141.54,166.17,0.1013,0.06,0.791,0.766,0.843,0.000,0.17580,0.19369,93,209,11378,9.30,0.00,0.0000,0.0000,0.0000,0.4484,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232.0,3,Dormitorio2,0.00,190.26,170.08,190.26,0.1038,0.05,0.204,0.165,0.114,0.000,0.16981,0.17262,140,237,16628,14.54,0.00,0.0000,0.0000,0.0000,0.4999,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232.0,4,Cocina,0.00,160.99,109.99,109.99,0.0976,0.06,1.247,1.224,1.392,0.000,0.18083,0.19650,63,191,7838,6.09,0.00,0.0000,0.0000,0.0000,0.3587,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232.0,5,Bano,0.00,175.25,160.22,175.25,0.0924,0.06,0.273,0.227,0.250,0.000,0.17421,0.17701,128,217,16107,13.08,0.00,0.0000,0.0000,0.0000,0.4764,0.0,0,-1.0,0.000,0.0,0.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233.0,0,Salon,1086.09,803.18,711.64,803.18,0.0737,0.22,0.070,0.068,0.010,0.000,0.06510,0.06496,97,365,4673,5.73,0.00,0.0000,0.0000,0.0000,52.2287,0.0,1,202.1,33.237,0.0,0.0,5838.37,0.0000,42.58,1086.09,0.85,0.0265,0.00000,0.0000,0.00,0.00,0.00,0.0975,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233.0,1,Pasillo,0.00,378.01,266.52,323.53,0.0835,0.06,0.974,0.896,0.140,0.000,0.20344,0.20785,106,377,9092,9.08,0.00,0.0000,0.0000,0.0000,1.5183,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233.0,2,Dormitorio1,0.00,175.74,142.91,166.59,0.1037,0.06,0.791,0.774,0.811,0.000,0.17508,0.19321,95,215,11456,9.57,0.00,0.0000,0.0000,0.0000,0.4539,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233.0,3,Dormitorio2,0.00,194.40,171.43,194.40,0.1070,0.05,0.184,0.141,0.103,0.000,0.16894,0.17173,143,242,16599,14.84,0.00,0.0000,0.0000,0.0000,0.5075,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233.0,4,Cocina,0.00,159.78,110.80,110.80,0.0994,0.06,1.242,1.225,1.383,0.000,0.18000,0.19606,65,195,7960,6.31,0.00,0.0000,0.0000,0.0000,0.3627,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233.0,5,Bano,0.00,175.98,161.36,175.98,0.0950,0.05,0.252,0.215,0.222,0.000,0.17330,0.17612,132,222,16360,13.55,0.00,0.0000,0.0000,0.0000,0.4819,0.0,0,-1.0,0.000,0.0,0.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234.0,0,Salon,1033.12,800.81,710.80,800.81,0.0766,0.21,0.088,0.087,0.009,0.000,0.06541,0.06527,98,371,4779,5.88,0.00,0.0000,0.0000,0.0000,53.4494,0.0,1,202.1,33.237,0.0,0.0,5838.33,0.0000,42.56,1033.12,0.85,0.0273,0.00000,0.0000,0.00,0.00,0.00,0.0956,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234.0,1,Pasillo,0.00,375.15,278.07,338.07,0.0816,0.06,0.937,0.854,0.126,0.000,0.20270,0.20776,104,357,9089,8.89,0.00,0.0000,0.0000,0.0000,1.5989,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234.0,2,Dormitorio1,0.00,174.60,144.12,165.21,0.1063,0.05,0.803,0.792,0.784,0.000,0.17424,0.19271,97,221,11468,9.80,0.00,0.0000,0.0000,0.0000,0.4593,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234.0,3,Dormitorio2,0.00,196.61,172.67,196.61,0.1104,0.05,0.166,0.130,0.092,0.000,0.16806,0.17082,145,245,16493,15.08,0.00,0.0000,0.0000,0.0000,0.5155,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234.0,4,Cocina,0.00,156.85,111.51,111.51,0.1015,0.06,1.247,1.237,1.379,0.000,0.17918,0.19562,66,200,8054,6.51,0.00,0.0000,0.0000,0.0000,0.3666,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234.0,5,Bano,0.00,174.74,162.31,174.74,0.0977,0.05,0.251,0.227,0.198,0.000,0.17243,0.17527,135,228,16515,13.97,0.00,0.0000,0.0000,0.0000,0.4875,0.0,0,-1.0,0.000,0.0,0.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235.0,0,Salon,982.74,798.67,711.32,798.67,0.0795,0.20,0.116,0.116,0.008,0.000,0.06576,0.06563,98,378,4844,6.02,0.00,0.0000,0.0000,0.0000,54.6577,0.0,1,202.1,33.237,0.0,0.0,5838.29,0.0000,42.54,982.74,0.85,0.0281,0.00000,0.0000,0.00,0.00,0.00,0.0939,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235.0,1,Pasillo,0.00,356.02,288.42,323.94,0.0770,0.07,0.946,0.890,0.114,0.000,0.20193,0.20765,98,333,8711,8.35,0.00,0.0000,0.0000,0.0000,1.6756,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235.0,2,Dormitorio1,0.00,171.56,145.05,162.45,0.1089,0.05,0.824,0.813,0.762,0.000,0.17341,0.19221,98,225,11420,9.99,0.00,0.0000,0.0000,0.0000,0.4646,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235.0,3,Dormitorio2,0.00,196.51,173.85,196.51,0.1132,0.05,0.163,0.137,0.083,0.000,0.16718,0.16990,148,251,16314,15.26,0.00,0.0000,0.0000,0.0000,0.5237,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235.0,4,Cocina,0.00,152.20,112.07,112.07,0.1038,0.06,1.263,1.254,1.379,0.000,0.17838,0.19516,67,205,8106,6.70,0.00,0.0000,0.0000,0.0000,0.3702,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235.0,5,Bano,0.00,171.51,162.81,171.51,0.1005,0.05,0.268,0.253,0.178,0.000,0.17160,0.17444,138,234,16568,14.33,0.00,0.0000,0.0000,0.0000,0.4928,0.0,0,-1.0,0.000,0.0,0.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236.0,0,Salon,934.81,797.61,713.47,797.61,0.0826,0.19,0.151,0.151,0.008,0.000,0.06615,0.06601,99,387,4870,6.13,0.00,0.0000,0.0000,0.0000,55.8572,0.0,1,202.1,33.237,0.0,0.0,5838.24,0.0000,42.52,934.81,0.85,0.0289,0.00000,0.0000,0.00,0.00,0.00,0.0926,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236.0,1,Pasillo,0.00,305.61,290.98,290.98,0.0694,0.06,1.157,1.084,0.114,0.000,0.20110,0.20751,87,314,7945,7.48,0.00,0.0000,0.0000,0.0000,1.7267,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236.0,2,Dormitorio1,0.00,163.89,145.53,156.68,0.1117,0.05,0.855,0.841,0.748,0.000,0.17258,0.19170,99,227,11319,10.14,0.00,0.0000,0.0000,0.0000,0.4694,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236.0,3,Dormitorio2,0.00,191.05,174.92,191.05,0.1143,0.05,0.183,0.166,0.076,0.000,0.16637,0.16903,152,258,16076,15.35,0.00,0.0000,0.0000,0.0000,0.5316,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236.0,4,Cocina,0.00,143.29,112.39,112.39,0.1062,0.05,1.289,1.278,1.405,0.000,0.17759,0.19470,68,208,8113,6.86,0.00,0.0000,0.0000,0.0000,0.3733,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236.0,5,Bano,0.00,163.77,162.49,163.77,0.1033,0.05,0.307,0.289,0.161,0.000,0.17082,0.17363,140,237,16522,14.63,0.00,0.0000,0.0000,0.0000,0.4977,0.0,0,-1.0,0.000,0.0,0.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237.0,0,Salon,889.22,798.30,717.29,798.30,0.0859,0.18,0.188,0.188,0.008,0.000,0.06657,0.06644,100,396,4865,6.23,0.00,0.0000,0.0000,0.0000,57.0556,0.0,1,202.1,33.237,0.0,0.0,5838.20,0.0000,42.51,889.22,0.85,0.0297,0.00000,0.0000,0.00,0.00,0.00,0.0914,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237.0,1,Pasillo,0.00,291.35,289.43,289.43,0.0684,0.06,1.187,1.077,0.115,0.000,0.20001,0.20734,84,295,7869,7.28,0.00,0.0000,0.0000,0.0000,1.7608,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237.0,2,Dormitorio1,0.00,153.45,145.35,149.67,0.1144,0.05,0.902,0.882,0.747,0.000,0.17175,0.19118,100,230,11168,10.26,0.00,0.0000,0.0000,0.0000,0.4734,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237.0,3,Dormitorio2,0.00,182.15,175.31,182.15,0.1137,0.05,0.229,0.208,0.071,0.000,0.16562,0.16822,157,266,15795,15.32,0.00,0.0000,0.0000,0.0000,0.5386,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237.0,4,Cocina,0.00,131.82,112.37,112.37,0.1087,0.05,1.326,1.311,1.445,0.000,0.17682,0.19422,69,210,8076,6.99,0.00,0.0000,0.0000,0.0000,0.3758,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237.0,5,Bano,0.00,161.35,161.35,161.35,0.1062,0.05,0.355,0.333,0.148,0.000,0.17004,0.17282,141,243,16387,14.87,0.00,0.0000,0.0000,0.0000,0.5020,0.0,0,-1.0,0.000,0.0,0.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238.0,0,Salon,845.85,800.65,722.21,800.65,0.0892,0.17,0.226,0.226,0.008,0.000,0.06704,0.06691,100,406,4832,6.30,0.00,0.0000,0.0000,0.0000,58.2622,0.0,1,202.1,33.237,0.0,0.0,5838.16,0.0000,42.51,845.85,0.85,0.0304,0.00000,0.0000,0.00,0.00,0.00,0.0904,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238.0,1,Pasillo,0.00,289.32,287.58,287.79,0.0694,0.07,1.146,1.031,0.116,0.000,0.19883,0.20715,85,285,7997,7.33,0.00,0.0000,0.0000,0.0000,1.7929,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238.0,2,Dormitorio1,0.00,144.55,144.55,144.55,0.1159,0.05,0.953,0.930,0.780,0.000,0.17091,0.19065,102,237,10987,10.32,0.00,0.0000,0.0000,0.0000,0.4766,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238.0,3,Dormitorio2,0.00,174.52,174.52,174.52,0.1118,0.05,0.284,0.259,0.067,0.000,0.16489,0.16744,161,275,15506,15.18,0.00,0.0000,0.0000,0.0000,0.5445,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238.0,4,Cocina,0.00,121.08,112.02,112.02,0.1115,0.05,1.365,1.349,1.482,0.000,0.17605,0.19373,70,214,8005,7.10,0.00,0.0000,0.0000,0.0000,0.3778,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238.0,5,Bano,0.00,160.20,160.20,160.20,0.1092,0.04,0.392,0.372,0.138,0.000,0.16926,0.17220,143,250,16189,15.06,0.00,0.0000,0.0000,0.0000,0.5062,0.0,0,-1.0,0.000,0.0,0.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239.0,0,Salon,804.60,805.30,726.73,805.30,0.0916,0.16,0.268,0.268,0.008,0.000,0.06754,0.06741,101,420,4778,6.36,0.00,0.0000,0.0000,0.0000,59.4845,0.0,1,202.1,33.237,0.0,0.0,5838.12,0.0000,42.50,804.60,0.85,0.0312,0.00000,0.0000,0.00,0.00,0.00,0.0896,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239.0,1,Pasillo,0.00,287.34,285.76,286.14,0.0710,0.07,1.110,0.993,0.117,0.000,0.19764,0.20693,86,279,8160,7.45,0.00,0.0000,0.0000,0.0000,1.8241,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239.0,2,Dormitorio1,0.00,143.54,143.54,143.54,0.1157,0.04,0.990,0.969,0.828,0.000,0.17006,0.19010,105,250,10795,10.33,0.00,0.0000,0.0000,0.0000,0.4796,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239.0,3,Dormitorio2,0.00,173.26,173.26,173.26,0.1099,0.05,0.313,0.289,0.066,0.000,0.16416,0.16666,164,284,15329,15.07,0.00,0.0000,0.0000,0.0000,0.5499,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239.0,4,Cocina,0.00,111.40,111.40,111.40,0.1144,0.05,1.403,1.386,1.518,0.000,0.17529,0.19324,70,218,7908,7.19,0.00,0.0000,0.0000,0.0000,0.3793,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239.0,5,Bano,0.00,159.06,159.06,159.06,0.1112,0.04,0.425,0.407,0.131,0.000,0.16846,0.17218,146,259,15947,15.19,0.00,0.0000,0.0000,0.0000,0.5103,0.0,0,-1.0,0.000,0.0,0.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240.0,0,Salon,765.36,807.63,730.02,807.63,0.0921,0.14,0.472,0.436,0.008,0.000,0.06808,0.06795,103,463,4701,6.38,0.00,0.0000,0.0000,0.0000,60.7368,0.0,1,202.1,33.237,0.0,0.0,5838.07,0.0000,42.50,765.36,0.85,0.0320,0.00000,0.0000,0.00,0.00,0.00,0.0889,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240.0,1,Pasillo,0.00,286.63,284.00,284.90,0.0728,0.07,1.077,0.956,0.116,0.000,0.19644,0.20667,87,277,8333,7.61,0.00,0.0000,0.0000,0.0000,1.8547,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240.0,2,Dormitorio1,0.00,142.53,142.53,142.53,0.1143,0.04,1.011,0.996,0.875,0.000,0.16919,0.18955,108,262,10604,10.26,0.00,0.0000,0.0000,0.0000,0.4825,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240.0,3,Dormitorio2,0.00,172.01,172.01,172.01,0.1088,0.05,0.300,0.253,0.064,0.000,0.16339,0.16589,168,286,15353,15.08,0.00,0.0000,0.0000,0.0000,0.5553,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240.0,4,Cocina,0.00,110.66,110.66,110.66,0.1164,0.04,1.429,1.415,1.553,0.000,0.17453,0.19274,72,228,7793,7.25,0.00,0.0000,0.0000,0.0000,0.3806,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240.0,5,Bano,0.00,157.93,157.93,157.93,0.1116,0.04,0.454,0.437,0.126,0.000,0.16764,0.17213,151,271,15685,15.23,0.00,0.0000,0.0000,0.0000,0.5144,0.0,0,-1.0,0.000,0.0,0.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241.0,0,Salon,728.03,802.26,730.51,792.33,0.0908,0.12,0.772,0.683,0.009,0.000,0.06865,0.06852,104,533,4605,6.35,0.00,0.0000,0.0000,0.0000,61.9762,0.0,1,202.1,33.237,0.0,0.0,5838.03,0.0000,42.49,728.03,0.85,0.0327,0.00000,0.0000,0.00,0.00,0.00,0.0883,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241.0,1,Pasillo,0.00,290.33,282.67,286.15,0.0746,0.07,1.040,0.917,0.114,0.000,0.19524,0.20640,89,278,8505,7.78,0.00,0.0000,0.0000,0.0000,1.8857,0.0,0,-1.0,0.000,0.0,0.0,800.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241.0,2,Dormitorio1,0.00,141.53,141.53,141.53,0.1123,0.04,1.023,1.006,0.920,0.000,0.16832,0.18899,110,269,10449,10.17,0.00,0.0000,0.0000,0.0000,0.4853,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241.0,3,Dormitorio2,0.00,170.77,170.77,170.77,0.1077,0.05,0.263,0.209,0.062,0.000,0.16261,0.16511,172,285,15435,15.09,0.00,0.0000,0.0000,0.0000,0.5605,0.0,0,-1.0,0.000,0.0,0.0,2500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241.0,4,Cocina,0.00,109.92,109.92,109.92,0.1168,0.04,1.443,1.434,1.586,0.000,0.17376,0.19223,74,240,7669,7.27,0.00,0.0000,0.0000,0.0000,0.3820,0.0,0,-1.0,0.000,0.0,0.0,3500.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241.0,5,Bano,0.00,156.81,156.81,156.81,0.1106,0.04,0.476,0.462,0.123,0.000,0.16680,0.17206,155,282,15421,15.16,0.00,0.0000,0.0000,0.0000,0.5183,0.0,0,-1.0,0.000,0.0,0.0,400.00,0.0000,0.00,0.00,0.00,0.0000,0.00000,0.0000,0.00,0.00,0.00,1.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
